TimeCDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,39.0,28.0,65,30.52,10.0,West,4.6,-,N/A,,Clear,270,2007-10-28 05:51:00
1:51 AM,39.9,26.1,58,30.53,10.0,WNW,3.5,-,N/A,,Clear,290,2007-10-28 06:51:00
2:51 AM,39.9,26.1,58,30.53,10.0,Calm,Calm,-,N/A,,Clear,0,2007-10-28 07:51:00
3:51 AM,39.0,27.0,62,30.54,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2007-10-28 08:51:00
4:51 AM,37.9,27.0,65,30.55,10.0,Calm,Calm,-,N/A,,Clear,0,2007-10-28 09:51:00
5:51 AM,36.0,27.0,70,30.57,10.0,Calm,Calm,-,N/A,,Clear,0,2007-10-28 10:51:00
6:51 AM,36.0,28.0,73,30.58,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2007-10-28 11:51:00
7:51 AM,36.0,28.0,73,30.60,10.0,Calm,Calm,-,N/A,,Clear,0,2007-10-28 12:51:00
8:51 AM,39.9,28.9,65,30.61,10.0,Calm,Calm,-,N/A,,Clear,0,2007-10-28 13:51:00
9:51 AM,46.0,30.9,56,30.62,10.0,Calm,Calm,-,N/A,,Clear,0,2007-10-28 14:51:00
10:51 AM,51.1,28.0,41,30.62,10.0,West,4.6,-,N/A,,Clear,270,2007-10-28 15:51:00
11:51 AM,53.1,27.0,37,30.62,10.0,WSW,3.5,-,N/A,,Clear,250,2007-10-28 16:51:00
12:51 PM,55.0,27.0,34,30.60,10.0,West,8.1,-,N/A,,Clear,280,2007-10-28 17:51:00
1:51 PM,55.0,27.0,34,30.58,10.0,WSW,6.9,-,N/A,,Clear,250,2007-10-28 18:51:00
2:51 PM,55.0,27.0,34,30.55,10.0,SSW,8.1,-,N/A,,Clear,210,2007-10-28 19:51:00
3:51 PM,55.9,28.0,34,30.54,10.0,West,9.2,-,N/A,,Clear,270,2007-10-28 20:51:00
4:51 PM,54.0,28.0,37,30.53,10.0,WSW,10.4,-,N/A,,Clear,250,2007-10-28 21:51:00
5:51 PM,52.0,28.9,41,30.53,10.0,WSW,5.8,-,N/A,,Clear,240,2007-10-28 22:51:00
6:51 PM,51.1,28.9,43,30.55,10.0,South,3.5,-,N/A,,Clear,190,2007-10-28 23:51:00
7:51 PM,48.0,30.9,52,30.53,10.0,SSW,5.8,-,N/A,,Clear,210,2007-10-29 00:51:00
8:51 PM,46.9,30.9,54,30.51,10.0,SSW,6.9,-,N/A,,Clear,200,2007-10-29 01:51:00
9:51 PM,45.0,30.9,58,30.51,10.0,SSW,5.8,-,N/A,,Clear,210,2007-10-29 02:51:00
10:51 PM,44.1,30.9,60,30.52,10.0,SSW,4.6,-,N/A,,Clear,210,2007-10-29 03:51:00
11:51 PM,43.0,30.9,62,30.52,10.0,SSW,4.6,-,N/A,,Clear,210,2007-10-29 04:51:00
