TimeCDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,79.0,69.1,72,29.81,10.0,SW,11.5,-,N/A,,Partly Cloudy,220,2007-07-08 05:51:00
1:51 AM,78.1,69.1,74,29.79,10.0,SW,9.2,-,N/A,,Clear,230,2007-07-08 06:51:00
2:51 AM,77.0,68.0,74,29.78,10.0,SW,11.5,-,N/A,,Clear,230,2007-07-08 07:51:00
3:51 AM,75.9,68.0,76,29.78,10.0,SW,9.2,-,N/A,,Clear,230,2007-07-08 08:51:00
4:51 AM,75.9,68.0,76,29.79,10.0,SW,10.4,-,N/A,,Partly Cloudy,230,2007-07-08 09:51:00
5:51 AM,75.0,66.9,76,29.80,10.0,SW,9.2,-,N/A,,Partly Cloudy,220,2007-07-08 10:51:00
6:51 AM,75.9,66.9,74,29.78,10.0,SW,10.4,-,N/A,,Scattered Clouds,230,2007-07-08 11:51:00
7:51 AM,80.1,66.9,64,29.78,10.0,SW,12.7,-,N/A,,Mostly Cloudy,230,2007-07-08 12:51:00
8:51 AM,82.9,66.9,58,29.78,10.0,WSW,12.7,23.0,N/A,,Mostly Cloudy,250,2007-07-08 13:51:00
9:51 AM,86.0,66.9,53,29.77,10.0,WSW,17.3,23.0,N/A,,Mostly Cloudy,240,2007-07-08 14:51:00
10:51 AM,88.0,66.0,48,29.77,10.0,West,13.8,29.9,N/A,,Mostly Cloudy,260,2007-07-08 15:51:00
11:51 AM,90.0,66.9,46,29.75,10.0,WSW,19.6,26.5,N/A,,Mostly Cloudy,250,2007-07-08 16:51:00
12:51 PM,91.0,68.0,47,29.75,10.0,WSW,13.8,24.2,N/A,,Mostly Cloudy,250,2007-07-08 17:51:00
1:51 PM,93.0,68.0,44,29.74,10.0,WSW,18.4,25.3,N/A,,Mostly Cloudy,250,2007-07-08 18:51:00
2:51 PM,93.0,69.1,45,29.74,10.0,WSW,18.4,25.3,N/A,,Mostly Cloudy,240,2007-07-08 19:51:00
3:51 PM,93.0,68.0,44,29.73,9.0,WSW,15.0,27.6,N/A,,Scattered Clouds,250,2007-07-08 20:51:00
4:51 PM,91.9,68.0,45,29.72,10.0,SW,20.7,26.5,N/A,,Scattered Clouds,220,2007-07-08 21:51:00
5:51 PM,91.0,66.9,45,29.72,10.0,WSW,19.6,28.8,N/A,,Mostly Cloudy,240,2007-07-08 22:51:00
6:51 PM,89.1,66.0,46,29.73,10.0,WSW,17.3,25.3,N/A,,Mostly Cloudy,250,2007-07-08 23:51:00
7:51 PM,87.1,66.9,51,29.76,10.0,WSW,9.2,19.6,N/A,,Mostly Cloudy,240,2007-07-09 00:51:00
8:51 PM,84.9,66.9,55,29.78,10.0,WSW,12.7,-,N/A,,Mostly Cloudy,240,2007-07-09 01:51:00
9:51 PM,84.0,66.9,56,29.78,10.0,WSW,9.2,-,N/A,,Mostly Cloudy,240,2007-07-09 02:51:00
10:51 PM,80.6,68.0,65,29.81,10.0,SW,6.9,-,N/A,,Mostly Cloudy,230,2007-07-09 03:51:00
11:51 PM,79.0,68.0,69,29.78,10.0,SW,9.2,-,N/A,,Mostly Cloudy,220,2007-07-09 04:51:00
